household;year;Aspiration_adaptation;Strategy_order;time_of_run;optimism;b_no;b_constant;remember_t3;remember_t2;remember_t1;income_outcome_t1start;income_outcome_t1end;income_outcome_t2;income_outcome_t3;leisure_outcome_t1start;leisure_outcome_t1end;leisure_outcome_t2;leisure_outcome_t3;food_outcome_t1start;food_outcome_t1end;food_outcome_t2;food_outcome_t3;satisficed;savings;value_of_consumed-products;food_purchases;costs_of_production;earnings_from_sales;maizecost;vegetablecost;coffeecost;supplementaryfeedcost;cowcost;maizesales;vegetablesales;coffeesales;buttersales;oxensales;bullsales;cowsales;test_maizecost;test_vegetablecost;test_coffeecost;test_feedcost;test_cowcost;test_maizesales;test_vegetablesales;test_coffeesales;test_buttersales;test_oxensales;test_bullsales;test_cowsales;income_threshold_mean;income_threshold_t1start;income_threshold_t1end;income_threshold_t2;income_threshold_t3;leisure_threshold_mean;leisure_threshold_t1start;leisure_threshold_t1end;leisure_threshold_t2;leisure_threshold_t3;food_threshold_mean;food_threshold_t1start;food_threshold_t1end;food_threshold_t2;food_threshold_t3;incomegap;leisuregap;foodgap;relativeimportanceincome;relativeimportanceleisure;relativeimportancefood;ew_income;ew_leisure;ew_food;chosen_strategy;income_expectation;leisure_expectation;food_expectation;maizeland;vegetableland;coffeeland;privatepasture;fallowland;farmland;unfertilisedland;moderatefertilisedland;highlyfertilisedland;veryhighlyfertilisedland;maizefertilisedland;vegetablefertilisedland;coffeefertilisedland;herd;on_supplementary_feed;adopted_feed
(household 52) ;19 ;no-experience ;defined-by-similarity ;04:23:23.169 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;0 ;0 ;0 ;0 ;12.787142857142857 ;12.787142857142857 ;12.787142857142857 ;12.787142857142857 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;no ;-128546.92447095588 ;14600 ;8760 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0048818163281986425 ;0.0024283852140082616 ;3.5298712701928563E-4 ;0.005545530530537795 ;0.008302421030232602 ;14 ;14 ;14 ;14 ;14 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;0.0048818163281986425 ;1.2128571428571426 ;0 ;39.39393939393939 ;27.27272727272727 ;33.33333333333333 ;0 ;0 ;0 ;stick to current ;0 ;12.787142857142857 ;13.035714285714286 ;0 ;0 ;0 ;0.651798876945455 ;0 ;0.651798876945455 ;0.651798876945455 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 53) ;19 ;no-experience ;defined-by-similarity ;04:23:23.169 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;16601.584014346427 ;16601.584014346427 ;16601.584014346427 ;16601.584014346427 ;-1.7058318856639259 ;-1.7058318856639259 ;-1.7058318856639259 ;-1.7058318856639259 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;no ;310678.60929210245 ;7300 ;0 ;0 ;16601.584014346427 ;0 ;0 ;0 ;0 ;0 ;16601.584014346427 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1934.6388826917637 ;0 ;0 ;0 ;21816.31518451104 ;0 ;0 ;0 ;0 ;0 ;0 ;18586.155940529243 ;18643.478386812185 ;18682.594939370527 ;18577.04169360504 ;18496.64690760624 ;0.01 ;0.01 ;0.01 ;0.01 ;0.01 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;1984.5719261828162 ;1.7158318856639259 ;0 ;12.777777777777777 ;32.77777777777778 ;54.44444444444444 ;0 ;0 ;0 ;0 ;19881.676301819276 ;-1.7058318856639259 ;13.035714285714286 ;0.879381310314438 ;0 ;0 ;0 ;0 ;0.879381310314438 ;0.879381310314438 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 54) ;19 ;no-experience ;defined-by-similarity ;04:23:23.169 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;102425.73493518242 ;101624.43307455466 ;103191.71783210513 ;103923.94485048529 ;27.197714285714287 ;27.119857142857143 ;27.119857142857143 ;27.197714285714287 ;31.03440190145995 ;32.46529808115242 ;29.666575299812255 ;28.35902705270483 ;no ;1986966.113537597 ;18180.566925445353 ;0 ;10875 ;112499.43307455466 ;10875 ;0 ;0 ;0 ;0 ;112499.43307455466 ;0 ;0 ;0 ;0 ;0 ;0 ;10875 ;0 ;0 ;0 ;0 ;112499.43307455466 ;0 ;0 ;0 ;0 ;0 ;0 ;118164.36708629636 ;116781.78255882907 ;115538.48721876927 ;118385.551603341 ;120321.24246017054 ;35 ;35 ;35 ;35 ;35 ;31.315282487924776 ;32.46529808115242 ;32.589285714285715 ;31.03440190145995 ;29.666575299812255 ;15738.63215111394 ;7.802285714285713 ;0.28088058646482494 ;34.285714285714285 ;37.55102040816327 ;28.163265306122447 ;0 ;0 ;0 ;stick to current ;101624.43307455466 ;27.197714285714287 ;32.46529808115242 ;3 ;0 ;0 ;0 ;0 ;3 ;0 ;0 ;3 ;0 ;3 ;0 ;0 ;4 ;0 ;0
(household 55) ;19 ;no-experience ;defined-by-similarity ;04:23:23.169 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;0 ;0 ;0 ;0 ;6.269285714285714 ;6.269285714285714 ;6.269285714285714 ;6.269285714285714 ;19.553571428571427 ;19.553571428571427 ;19.553571428571427 ;19.553571428571427 ;no ;-252437.52765688574 ;21900 ;13140 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0048818163281986425 ;0.0024283852140082616 ;3.5298712701928563E-4 ;0.005545530530537795 ;0.008302421030232602 ;7.051928612808148 ;7.0522570919343135 ;7.052680642195934 ;7.051784730258432 ;7.051553174205628 ;19.55357142857143 ;19.55357142857143 ;19.55357142857143 ;19.55357142857143 ;19.55357142857143 ;0.0048818163281986425 ;0.7826428985224343 ;3.552713678800501E-15 ;61.038961038961034 ;22.07792207792208 ;16.883116883116884 ;0 ;0 ;0 ;stick to current ;0 ;6.269285714285714 ;19.553571428571427 ;0 ;0 ;0 ;2.0772393252494057 ;0 ;2.0772393252494057 ;2.0772393252494057 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 56) ;19 ;no-experience ;defined-by-similarity ;04:23:23.170 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;416453.5435850677 ;416453.5435850677 ;416453.5435850677 ;416453.5435850677 ;11.237905047751108 ;11.237905047751108 ;11.237905047751108 ;11.237905047751108 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;no ;7565478.9206582 ;30640 ;17520 ;0 ;416453.5435850677 ;0 ;0 ;0 ;0 ;0 ;0 ;416453.5435850677 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;416453.5435850677 ;0 ;0 ;0 ;0 ;0 ;468517.52983418934 ;468510.1956389409 ;468506.91160878324 ;468517.9049905654 ;468530.1686510727 ;12.642030717833292 ;12.643391898247184 ;12.643704941622563 ;12.642097357699797 ;12.639480633288526 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;52063.98624912166 ;1.404125670082184 ;0 ;30.943396226415093 ;37.735849056603776 ;31.32075471698113 ;0 ;0 ;0 ;stick to current ;416453.5435850677 ;11.237905047751108 ;26.071428571428573 ;0 ;0.93488488497778 ;0 ;0.93488488497778 ;0 ;1.86976976995556 ;1.86976976995556 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;no
(household 57) ;19 ;no-experience ;defined-by-similarity ;04:23:23.170 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;22219.400702591083 ;16129.400702591083 ;22219.400702591083 ;20903.6283244712 ;4.796027066970019 ;4.75115206697002 ;4.796027066970019 ;4.796027066970019 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;no ;346829.18949337036 ;14600 ;0 ;10735.209915997548 ;26864.61061858863 ;4645.209915997547 ;0 ;0 ;0 ;6090 ;26864.61061858863 ;0 ;0 ;0 ;0 ;0 ;0 ;4645.209915997547 ;0 ;0 ;0 ;609 ;26864.61061858863 ;0 ;0 ;0 ;0 ;0 ;0 ;27031.228755890195 ;26434.1011167625 ;25590.483548616026 ;27125.472316622756 ;27964.693165221215 ;5.366842024663143 ;5.375306648749488 ;5.387205250225057 ;5.36323763583828 ;5.3570122845450205 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;26.071428571428573 ;4811.828053299112 ;0.5708149576931234 ;0 ;28.971962616822427 ;26.168224299065418 ;44.85981308411215 ;0 ;0 ;0 ;buy cow ;24123.200702591083 ;4.75115206697002 ;26.071428571428573 ;0.88903539062154 ;0 ;0 ;0 ;0.88903539062154 ;1.77807078124308 ;0.88903539062154 ;0 ;0 ;0.88903539062154 ;0.88903539062154 ;0 ;0 ;1 ;0 ;0
(household 58) ;19 ;no-experience ;defined-by-similarity ;04:23:23.170 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;50573.25101160169 ;49649.28403306055 ;51456.48808707647 ;52300.81210288069 ;8.48192808100469 ;8.48192808100469 ;8.48192808100469 ;8.48192808100469 ;35.78516803778755 ;37.43510907089675 ;34.207958974439755 ;32.70023751764649 ;no ;1070642.8189545816 ;20963.66107970218 ;0 ;0 ;49649.28403306055 ;0 ;0 ;0 ;0 ;0 ;49649.28403306055 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;49649.28403306055 ;0 ;0 ;0 ;0 ;0 ;0 ;59185.33147738442 ;58455.262985272755 ;57502.589924934175 ;59362.25605152788 ;60234.0679019702 ;9.542786172853212 ;9.541665523601152 ;9.541362658449376 ;9.54275205729536 ;9.544854514843701 ;36.10904822296168 ;37.43510907089675 ;39.161118441113224 ;35.78516803778755 ;34.207958974439755 ;8612.080465782725 ;1.0608580918485213 ;0.32388018517413286 ;51.32743362831859 ;17.699115044247787 ;30.973451327433626 ;0 ;0 ;0 ;stick to current ;49649.28403306055 ;8.48192808100469 ;37.43510907089675 ;2.59797443387648 ;0 ;0 ;0 ;1.29898721693824 ;3.8969616508147196 ;3.8969616508147196 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 59) ;19 ;no-experience ;defined-by-similarity ;04:23:23.171 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;26527.85677711536 ;8536.071573498793 ;23887.85677711536 ;32617.85677711536 ;11.570397917691219 ;11.570397917691219 ;11.624469346262646 ;11.653487203405504 ;21.57605612635418 ;22.570858329107427 ;20.62510128346818 ;19.716055000333824 ;no ;268711.289384321 ;27033.906783145772 ;15167.61679716019 ;28880.708028858975 ;37416.77960235777 ;0 ;0 ;28880.708028858975 ;0 ;0 ;0 ;0 ;37416.77960235777 ;0 ;0 ;0 ;0 ;0 ;0 ;13714.282451582874 ;0 ;0 ;0 ;0 ;72097.13584750879 ;0 ;0 ;0 ;0 ;33194.504685836735 ;32711.39205363637 ;31346.970097393572 ;34709.804437579325 ;31791.157796183525 ;13.104740749746952 ;13.086207940903428 ;13.05006406352352 ;13.109422463603574 ;13.131077234880356 ;21.77133266637042 ;22.570858329107427 ;23.611526802555492 ;21.57605612635418 ;20.62510128346818 ;6666.647908721374 ;1.5343428320557333 ;0.19527654001623773 ;23.11111111111111 ;38.666666666666664 ;38.22222222222222 ;0 ;0 ;0 ;plant coffee ;58382.853395925915 ;10.650760047087811 ;22.570858329107427 ;0 ;0 ;0.578980554686239 ;0 ;0 ;0.578980554686239 ;0.578980554686239 ;0 ;0 ;0 ;0 ;0 ;0 ;15 ;0 ;0
(household 60) ;19 ;no-experience ;defined-by-similarity ;04:23:23.171 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;3328.340038144274 ;2411.011664530683 ;4205.241393833625 ;5043.484582465131 ;11.857873645466402 ;11.857873645466402 ;11.857873645466402 ;11.857873645466402 ;35.52817832028775 ;37.166264701740594 ;33.96228304227105 ;32.465420205429076 ;no ;128493.74202925421 ;20813.108232974733 ;0 ;2930.001846298824 ;5341.013510829507 ;2930.001846298824 ;0 ;0 ;0 ;0 ;5341.013510829507 ;0 ;0 ;0 ;0 ;0 ;0 ;2930.001846298824 ;0 ;0 ;0 ;0 ;5341.013510829507 ;0 ;0 ;0 ;0 ;0 ;0 ;6035.0568568928775 ;5275.756437563265 ;4321.5216910045565 ;6209.239711511193 ;7140.523329758709 ;13.34409226345339 ;13.34407120674878 ;13.342476388992074 ;13.344822076836234 ;13.34303544544742 ;35.84972720600831 ;37.166264701740594 ;38.87988093825337 ;35.52817832028775 ;33.96228304227105 ;2706.7168187486036 ;1.4862186179869887 ;0.32154888572055995 ;14.705882352941178 ;45.588235294117645 ;39.705882352941174 ;0 ;0 ;0 ;stick to current ;2411.011664530683 ;11.857873645466402 ;37.166264701740594 ;0.560765903597861 ;0 ;0 ;0 ;0 ;0.560765903597861 ;0 ;0 ;0 ;0.560765903597861 ;0.560765903597861 ;0 ;0 ;0 ;0 ;no
(household 61) ;19 ;no-experience ;defined-by-similarity ;04:23:23.171 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;-1771.42294506222 ;-1771.42294506222 ;-1771.42294506222 ;-1093.3921104910085 ;12.225324506829207 ;12.225324506829207 ;12.225324506829207 ;12.225324506829207 ;29.575014110659968 ;30.93862334611564 ;28.271510965203095 ;27.02544601745296 ;no ;722.4443746883253 ;18838.97754330465 ;1816.0181633758684 ;1771.42294506222 ;0 ;1771.42294506222 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1771.42294506222 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;22.917287227231117 ;0.01 ;0.01 ;0.01 ;98.5113350770938 ;13.759600704418316 ;13.760781705274324 ;13.75839650162294 ;13.760879745941965 ;13.75555634059203 ;29.84268701260493 ;30.93862334611564 ;32.365101707546195 ;29.575014110659968 ;28.271510965203095 ;1794.340232289451 ;1.5342761975891097 ;0.2676729019449624 ;37.410071942446045 ;12.949640287769784 ;49.64028776978417 ;0 ;0 ;0 ;0 ;-1771.42294506222 ;12.225324506829207 ;30.93862334611564 ;0.339028314844444 ;0 ;0 ;0 ;0 ;0.339028314844444 ;0 ;0 ;0 ;0.339028314844444 ;0.339028314844444 ;0 ;0 ;0 ;0 ;0
(household 62) ;19 ;no-experience ;defined-by-similarity ;04:23:23.171 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;0 ;0 ;8730 ;0 ;12.787142857142857 ;12.787142857142857 ;12.742267857142858 ;12.742267857142858 ;65.17857142857143 ;65.17857142857143 ;65.17857142857143 ;65.17857142857143 ;no ;-437481.3954751552 ;73000 ;43800 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;4108.087676108991 ;5461.352396088054 ;3885.7805616434107 ;2658.981395513323 ;3845.8706010401806 ;14.279485440214787 ;14.300179478524555 ;14.343634290068415 ;14.27253300887306 ;14.252664818269796 ;65.17857142857143 ;65.17857142857143 ;65.17857142857143 ;65.17857142857143 ;65.17857142857143 ;4108.087676108991 ;1.4923425830719292 ;0 ;54.14364640883977 ;6.629834254143646 ;39.226519337016576 ;0 ;0 ;0 ;stick to current ;0 ;12.787142857142857 ;65.17857142857143 ;0 ;0 ;0 ;2.39002579397993 ;0 ;2.39002579397993 ;0 ;0 ;2.39002579397993 ;0 ;0 ;0 ;0 ;0 ;0 ;no
(household 63) ;19 ;no-experience ;defined-by-similarity ;04:23:23.171 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;0 ;0 ;0 ;0 ;12.787142857142857 ;12.787142857142857 ;12.787142857142857 ;12.787142857142857 ;32.589285714285715 ;32.589285714285715 ;31.431796584354082 ;30.046446545672513 ;no ;-174890.57191468027 ;36500 ;21900 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.004883508821705329 ;0.01 ;0.008302421030232602 ;3.659747459983892E-4 ;0.0024501258143353284 ;14.367751879804702 ;14.37509341303586 ;14.382574023489823 ;14.365448862947243 ;14.357991645274806 ;32.32010219569696 ;32.589285714285715 ;32.589285714285715 ;32.589285714285715 ;31.431796584354082 ;0.004883508821705329 ;1.5806090226618448 ;-0.2691835185887541 ;50.495049504950494 ;5.9405940594059405 ;43.56435643564357 ;0 ;0 ;0 ;stick to current ;0 ;12.787142857142857 ;32.589285714285715 ;0 ;0 ;0 ;0 ;1.5 ;1.5 ;1.5 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 64) ;19 ;no-experience ;defined-by-similarity ;04:23:23.172 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;209091.9434067444 ;209091.9434067444 ;209091.9434067444 ;209091.9434067444 ;12.00931654090181 ;12.00931654090181 ;12.00931654090181 ;12.00931654090181 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;no ;3841235.6357500036 ;15320 ;8760 ;0 ;209091.9434067444 ;0 ;0 ;0 ;0 ;0 ;0 ;209091.9434067444 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;209091.9434067444 ;0 ;0 ;0 ;0 ;0 ;235227.88359680225 ;235223.63473492855 ;235223.64338614893 ;235227.22245269312 ;235236.52326433867 ;14 ;14 ;14 ;14 ;14 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;26135.940190057852 ;1.9906834590981894 ;0 ;33.55263157894737 ;3.9473684210526314 ;62.5 ;0 ;0 ;0 ;stick to current ;209091.9434067444 ;12.00931654090181 ;13.035714285714286 ;0 ;0.469377949455804 ;0 ;0 ;0.469377949455804 ;0.938755898911608 ;0.938755898911608 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 65) ;19 ;no-experience ;defined-by-similarity ;04:23:23.172 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;5286 ;0 ;6219.4351736949175 ;14949.435173694917 ;12.306839285714286 ;12.787142857142857 ;11.789156339991836 ;11.815531339991837 ;35.15684369736954 ;36.77781165254986 ;33.607320763550796 ;32.126088788586145 ;no ;-46690.74162835727 ;43543.149050855835 ;24714.6894305135 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;10164.719410899394 ;9138.510531194226 ;7400.01232284921 ;11152.759133655376 ;10529.835810234725 ;13.320492796330901 ;13.28667937562777 ;13.494869264631681 ;13.327956955833615 ;13.370160714342465 ;35.475034252138336 ;36.77781165254986 ;38.47351648553139 ;35.15684369736954 ;33.607320763550796 ;4878.719410899394 ;1.0136535106166153 ;0.31819055476879754 ;50.505050505050505 ;34.34343434343434 ;15.151515151515152 ;0 ;0 ;0 ;stick to current ;0 ;12.787142857142857 ;36.77781165254986 ;0 ;0 ;0 ;0 ;0.196683673942857 ;0.196683673942857 ;0.196683673942857 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 66) ;19 ;no-experience ;defined-by-similarity ;04:23:23.172 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;7363.185660245224 ;7013.2173785448485 ;7830.378208619055 ;8276.978283154565 ;11.783740024440833 ;11.783740024440833 ;11.783740024440833 ;11.783740024440833 ;18.928628068392186 ;19.553571428571427 ;18.094355660581773 ;17.29685552748265 ;no ;197401.0571454881 ;10950 ;0 ;888.0691737707567 ;7901.286552315605 ;888.0691737707567 ;0 ;0 ;0 ;0 ;7901.286552315605 ;0 ;0 ;0 ;0 ;0 ;0 ;888.0691737707567 ;0 ;0 ;0 ;0 ;7901.286552315605 ;0 ;0 ;0 ;0 ;0 ;0 ;9491.096496808297 ;9105.641224097062 ;8603.363408848532 ;9584.036436521474 ;10045.506078118757 ;13.255615610329597 ;13.257921273169142 ;13.258473323177656 ;13.2557184712933 ;13.251311125772865 ;18.996215426650842 ;19.55357142857143 ;19.55357142857143 ;18.928628068392186 ;18.094355660581773 ;2127.9108365630727 ;1.471875585888764 ;0.06758735825865614 ;60.95890410958904 ;15.068493150684931 ;23.972602739726025 ;0 ;0 ;0 ;stick to current ;7013.2173785448485 ;11.783740024440833 ;19.553571428571427 ;0.6055017093891523 ;0 ;0 ;0 ;0 ;0.6055017093891523 ;0.2018339031297174 ;0.4036678062594348 ;0 ;0 ;0.4036678062594348 ;0 ;0 ;0 ;0 ;0
(household 67) ;19 ;no-experience ;defined-by-similarity ;04:23:23.172 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;55248.81883745018 ;54473.12081196574 ;55990.33257910687 ;56699.15426309028 ;8.392921348314603 ;8.392921348314603 ;8.392921348314603 ;8.392921348314603 ;30.042839555917755 ;31.428014601425694 ;28.71870787438795 ;27.45295486727473 ;no ;1149765.7305673298 ;17599.688176798387 ;0 ;0 ;54473.12081196574 ;0 ;0 ;0 ;0 ;0 ;54473.12081196574 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;54473.12081196574 ;0 ;0 ;0 ;0 ;0 ;0 ;64079.62699305473 ;63497.06603723893 ;62698.05566907884 ;64232.48990694365 ;64898.94234268978 ;9.441411067499352 ;9.440462315146917 ;9.440665057271126 ;9.44117113097618 ;9.443478726518492 ;30.314742672286243 ;31.428014601425694 ;32.87705892913117 ;30.042839555917755 ;28.71870787438795 ;8830.80815560455 ;1.048489719184749 ;0.2719031163684882 ;37.77777777777778 ;7.777777777777778 ;54.44444444444444 ;0 ;0 ;0 ;stick to current ;54473.12081196574 ;8.392921348314603 ;31.428014601425694 ;2.65168539325843 ;0 ;0 ;0 ;0 ;2.65168539325843 ;2.65168539325843 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
(household 68) ;19 ;no-experience ;defined-by-similarity ;04:23:23.173 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;209555.4734839999 ;209555.4734839999 ;209555.4734839999 ;209555.4734839999 ;2.744830557551026 ;2.744830557551026 ;2.781776986122456 ;2.781776986122456 ;45.625 ;45.625 ;45.625 ;45.625 ;no ;2984735.858280789 ;25553.12855101592 ;0 ;21341.112842857132 ;230896.58632685704 ;21341.112842857132 ;0 ;0 ;0 ;0 ;230896.58632685704 ;0 ;0 ;0 ;0 ;0 ;0 ;21341.112842857132 ;0 ;0 ;0 ;0 ;230896.58632685704 ;0 ;0 ;0 ;0 ;0 ;0 ;207851.8652004075 ;223239.4732930324 ;235168.0706853006 ;205264.23487868864 ;184035.61611626094 ;3.115684850176378 ;3.120210694194782 ;3.1093367972231127 ;3.114344463985097 ;3.1095489102301737 ;45.625 ;45.625 ;45.625 ;45.625 ;45.625 ;-1703.608283592388 ;0.37085429262535197 ;0 ;45.625 ;53.125 ;1.25 ;0 ;0 ;0 ;stick to current ;209555.4734839999 ;2.744830557551026 ;45.625 ;5.88720354285714 ;0 ;0 ;0 ;0 ;5.88720354285714 ;0 ;0 ;5.88720354285714 ;0 ;5.88720354285714 ;0 ;0 ;7 ;0 ;0
(household 69) ;19 ;no-experience ;defined-by-similarity ;04:23:23.173 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;19154.608226428223 ;19154.608226428223 ;19154.608226428223 ;19154.608226428223 ;18.100421067499465 ;18.100421067499465 ;18.100421067499465 ;18.100421067499465 ;19.553571428571427 ;19.553571428571427 ;19.553571428571427 ;19.553571428571427 ;no ;319072.52837556263 ;10950 ;0 ;3798.058142776469 ;22952.666369204693 ;3798.058142776469 ;0 ;0 ;0 ;0 ;22952.666369204693 ;0 ;0 ;0 ;0 ;0 ;0 ;3798.058142776469 ;0 ;0 ;0 ;0 ;22952.666369204693 ;0 ;0 ;0 ;0 ;0 ;0 ;21722.775504517696 ;21567.948250863345 ;21490.670388266248 ;21735.846107885085 ;21981.85865604446 ;21 ;21 ;21 ;21 ;21 ;19.55357142857143 ;19.55357142857143 ;19.55357142857143 ;19.55357142857143 ;19.55357142857143 ;2568.1672780894733 ;2.8995789325005354 ;3.552713678800501E-15 ;10.179640718562874 ;52.69461077844312 ;37.12574850299401 ;0 ;0 ;0 ;stick to current ;19154.608226428223 ;18.100421067499465 ;19.553571428571427 ;0.726901079957219 ;0 ;0 ;0 ;0 ;0.726901079957219 ;0 ;0 ;0 ;0.726901079957219 ;0.726901079957219 ;0 ;0 ;0 ;0 ;0
(household 70) ;19 ;no-experience ;defined-by-similarity ;04:23:23.173 PM 23-jun-2023 ;1.05 ;0.45 ;0.45 ;0.5 ;0.75 ;0.9 ;9268.340235843996 ;9268.340235843996 ;9268.340235843996 ;9268.340235843996 ;12.56816872021077 ;12.56816872021077 ;12.56816872021077 ;12.56816872021077 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;no ;15403.915105781052 ;15272 ;8760 ;1843.3773693335716 ;11111.717605177568 ;0 ;0 ;1843.3773693335716 ;0 ;0 ;0 ;0 ;11111.717605177568 ;0 ;0 ;0 ;0 ;0 ;0 ;2072.4641300439775 ;0 ;0 ;0 ;0 ;11111.717605177568 ;0 ;0 ;0 ;0 ;10195.930366189059 ;10074.086085015033 ;10160.374830610506 ;10136.938582846416 ;10503.73774731627 ;14 ;14 ;14 ;14 ;14 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;13.035714285714286 ;927.5901303450628 ;1.4318312797892307 ;0 ;65.38461538461539 ;24.615384615384617 ;10 ;0 ;0 ;0 ;stick to current ;9039.25347513359 ;12.56816872021077 ;13.035714285714286 ;0 ;0 ;0.0928981186984615 ;0 ;0.0928981186984615 ;0.185796237396923 ;0.185796237396923 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
